Fitur Kontras,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Dissimilarity,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Homogenitas,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Entropi,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur ASM,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Energy,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Correlations,Derajat 0,Derajat 45,Derajat 90,Derajat 135
Baked Potato-Train (136),230.6506587009766,465.7212149173383,317.66602328430923,443.3052825836208,Baked Potato-Train (136),7.270572916666559,12.871080353710173,10.384558823528929,12.133056516724476,Baked Potato-Train (136),0.46833193928382755,0.22714952887235024,0.27167748910994,0.24369334729841327,Baked Potato-Train (136),11.889191829950628,13.089256552960386,12.715094979354078,12.978928890808774,Baked Potato-Train (136),0.0009997005968632856,0.0002478394950866944,0.00033576575209204394,0.0002769884294642539,Baked Potato-Train (136),0.0316180422680356,0.01574291888712809,0.018323912030241904,0.016642969370405446,Baked Potato-Train (136),0.9695401412933694,0.9384181177471235,0.9581743917205389,0.9413807515027044
Baked Potato-Train (137),580.6496017156815,900.3713033448481,555.0135263480369,852.8495194155885,Baked Potato-Train (137),13.937745098036718,18.62954248366007,13.893979779409142,18.134040753556402,Baked Potato-Train (137),0.3086422135952194,0.18917194591167005,0.30466434517218693,0.20148149989774858,Baked Potato-Train (137),13.057657779835617,13.655399227558895,13.069390376308412,13.594499237219097,Baked Potato-Train (137),0.00038768752177648015,0.0001782358868568724,0.00038517653873360003,0.0002139404875036233,Baked Potato-Train (137),0.019689782166811297,0.013350501370992491,0.01962591497825261,0.014626704601639541,Baked Potato-Train (137),0.9117040443707455,0.8630967338329554,0.9156227178411713,0.870321677331355
Baked Potato-Train (138),199.73651960783883,496.40685890041794,382.0972120098012,437.8712802768139,Baked Potato-Train (138),6.501715686274147,12.049826989619604,10.321936274508714,11.31641676278373,Baked Potato-Train (138),0.5730793220341409,0.3559296261468111,0.39410518209647527,0.35662686882611816,Baked Potato-Train (138),10.88291494181025,12.072553936031994,11.720868118445807,12.029168893451258,Baked Potato-Train (138),0.004962304865841864,0.0029702426875417307,0.003970523469038351,0.00295282945769091,Baked Potato-Train (138),0.07044362899398258,0.0544999329131856,0.0630120898640757,0.05433994348258848,Baked Potato-Train (138),0.9634149607334499,0.9092155513634066,0.9301081323996682,0.9199222822517129
Baked Potato-Train (139),343.3611979166602,530.2290503652342,289.57201286764143,484.47707804689554,Baked Potato-Train (139),9.416590073528267,12.228835063437229,7.7464613970581295,11.501361014994442,Baked Potato-Train (139),0.38026738586402403,0.32570059908675514,0.5160779024388386,0.3332184014549684,Baked Potato-Train (139),12.31662827920301,12.768535303393337,11.740527201850483,12.69592292160023,Baked Potato-Train (139),0.0015670148650759326,0.001311699327189244,0.0021638887105470254,0.0013307132190159613,Baked Potato-Train (139),0.0395855385851441,0.036217389845062606,0.04651761720624806,0.036478942131261995,Baked Potato-Train (139),0.9490760701795995,0.9214336387028844,0.9570651899733125,0.9282135631017256
Baked Potato-Train (14),68.86254595588136,178.1946943483301,139.44287683823353,197.6428296808951,Baked Potato-Train (14),3.6295189950980706,7.711987697039681,6.893642769607791,8.06623606305274,Baked Potato-Train (14),0.5838673794514163,0.3189605727924586,0.3482081165787206,0.3198828380194415,Baked Potato-Train (14),11.081823306640347,12.38912227031,12.188211282538106,12.437051750792348,Baked Potato-Train (14),0.002413090372580558,0.0012486934830169862,0.001441219554227941,0.0012305074749442034,Baked Potato-Train (14),0.049123216227976746,0.03533685728834677,0.0379633975590692,0.035078589979419116,Baked Potato-Train (14),0.9917473950969086,0.978626107524311,0.9832678529590463,0.9762933800323071
Baked Potato-Train (140),437.5632046568597,1098.656885813117,820.2204350489999,970.5188004613292,Baked Potato-Train (140),10.816329656860464,20.204782775855687,17.201409313723126,19.260576701268985,Baked Potato-Train (140),0.44182316412396244,0.17965303684340161,0.1998997670247211,0.1794369035337474,Baked Potato-Train (140),12.641861602960615,13.998324896027672,13.707934669801473,13.970945634440406,Baked Potato-Train (140),0.0006657402041507473,0.0001708937251088327,0.00020465585370560603,0.00016714926873569614,Baked Potato-Train (140),0.025801941867827454,0.013072632677040716,0.014305797905241288,0.012928622074130565,Baked Potato-Train (140),0.9522423893065554,0.8799522995632801,0.9105542702844213,0.893956468752474
Baked Potato-Train (141),449.15314031862613,669.3719492502798,418.83219975489783,678.6436139945993,Baked Potato-Train (141),10.631204044115949,12.604859669357872,8.467218137253683,12.79266435986142,Baked Potato-Train (141),0.45959398804190527,0.43871687578534074,0.58940862405035,0.4361040079893511,Baked Potato-Train (141),10.043541846825594,10.296468396239298,9.576576700627148,10.311551480006587,Baked Potato-Train (141),0.09619362566756179,0.09173286351728502,0.09634874272740655,0.09170690419989001,Baked Potato-Train (141),0.3101509723788752,0.30287433618133613,0.31040093867030516,0.30283147821831535,Baked Potato-Train (141),0.9703664750066903,0.9558226089103867,0.9723668371699985,0.9552106950709724
Baked Potato-Train (142),272.9933976715698,759.6830142252788,589.5495251225414,616.1039446366735,Baked Potato-Train (142),8.931449142156108,17.76959630911187,15.258318014704251,15.677554786620702,Baked Potato-Train (142),0.430018940141443,0.1607314059652046,0.18814875932371633,0.18165408348930567,Baked Potato-Train (142),12.495294750077012,13.883235615162299,13.599957229794972,13.729501283755653,Baked Potato-Train (142),0.000605261779573962,9.724932045625844e-05,0.0001202159091079753,0.00011052348629405098,Baked Potato-Train (142),0.024602068603553684,0.009861507007362437,0.010964301578667714,0.010513015090546146,Baked Potato-Train (142),0.953322391002277,0.869628942708366,0.898871399525971,0.8942670875881341
Baked Potato-Train (143),1001.9301011029172,2254.196139946114,1831.9287071078215,2455.9005767012136,Baked Potato-Train (143),13.005101102938562,25.840061514802127,22.89295343136914,26.859038831218605,Baked Potato-Train (143),0.5234140959748796,0.22865460637533364,0.24038685235523527,0.22763674626770775,Baked Potato-Train (143),11.609493059507647,13.245959230725814,12.984852834878184,13.27237455893943,Baked Potato-Train (143),0.010181545798753786,0.006889016778658906,0.007002557492723653,0.006857104881288818,Baked Potato-Train (143),0.10090364611228766,0.08300010107619693,0.08368128519999948,0.08280763781976164,Baked Potato-Train (143),0.917786952182633,0.8151219861537109,0.8496550435102238,0.7985775324050657
Baked Potato-Train (144),242.16803002450686,557.6107035755452,419.5721966911743,513.5590772779684,Baked Potato-Train (144),7.739537377450732,14.345651672433686,12.28586090686141,13.684567474048567,Baked Potato-Train (144),0.49817464397900874,0.25641743997301963,0.2819577042736347,0.25522926121714734,Baked Potato-Train (144),11.8601599234864,13.196664253520021,12.928017877134991,13.152722566059019,Baked Potato-Train (144),0.0014409396044339916,0.0005680083119481594,0.0006364466143956052,0.000575864279568338,Baked Potato-Train (144),0.03795971027858342,0.023832924955786677,0.025227893578251934,0.023997172324428936,Baked Potato-Train (144),0.951294673325702,0.8877878942971683,0.915608274081139,0.8966538697174754
Baked Potato-Train (145),834.752696078425,1464.0223606304914,912.3626072303689,1442.1280584390342,Baked Potato-Train (145),11.869087009801676,19.99889273356402,15.927129289212207,20.02474432910412,Baked Potato-Train (145),0.44982431267374906,0.20001287038704257,0.22475544773443967,0.19053785154539324,Baked Potato-Train (145),12.596277390794215,13.917582289527584,13.592594158918354,13.93838366129836,Baked Potato-Train (145),0.0006030891767514299,0.00011995717496050748,0.00015301591109789504,0.00011626463130955018,Baked Potato-Train (145),0.02455787402751773,0.010952496288997658,0.012369960028144595,0.010782607815809225,Baked Potato-Train (145),0.8998005195412211,0.8245053713349979,0.8906378396398806,0.8271259008760956
Baked Potato-Train (146),121.46724877451003,241.8885044213809,138.8626685049006,219.92861207228427,Baked Potato-Train (146),5.907383578431153,8.916478277585602,6.25461090686256,8.691887735486336,Baked Potato-Train (146),0.44530532148111107,0.3281671340582542,0.4540215481402514,0.312828998670986,Baked Potato-Train (146),11.658184038670722,12.379384833328514,11.743958493566046,12.407877826102682,Baked Potato-Train (146),0.0014422359855208935,0.0007189087803895258,0.0011689586412077086,0.0006300547759039236,Baked Potato-Train (146),0.03797678219018685,0.026812474342915945,0.034190037163005664,0.02510089193442981,Baked Potato-Train (146),0.9735129166434924,0.9472843227966611,0.9696853535938724,0.9520690106935952
Baked Potato-Train (147),524.760079656865,742.0068127643025,420.48158700979803,781.5665359476961,Baked Potato-Train (147),14.34151348039099,18.283137254902027,11.749325980390774,18.802491349480945,Baked Potato-Train (147),0.23069834891191268,0.16942535420105767,0.3991574198875474,0.16808722956686517,Baked Potato-Train (147),13.36254853555136,13.79811938689308,12.669621219967844,13.829973548263807,Baked Potato-Train (147),0.00017745707686797147,0.00011748014582271834,0.0006383775170607459,0.00011553986348668726,Baked Potato-Train (147),0.013321301620636456,0.010838825850742244,0.0252661337972541,0.01074894708735173,Baked Potato-Train (147),0.8973549032804418,0.8549433946816886,0.9177053729312654,0.8472112839473463
Baked Potato-Train (148),363.8332720588179,703.3035755478485,477.14710477940696,695.9707497116356,Baked Potato-Train (148),10.05965073529218,16.71364859669328,13.551945465683676,16.439554017685442,Baked Potato-Train (148),0.43405412200391863,0.1792329259798306,0.20678882001691692,0.18220193861005995,Baked Potato-Train (148),12.55386019468061,13.803889927742283,13.464789834077191,13.776468247982736,Baked Potato-Train (148),0.0006585008151161813,0.00012625327761880248,0.00015903365836607313,0.00012982177469671633,Baked Potato-Train (148),0.025661270722943188,0.011236248378297913,0.012610854783323498,0.011393935873819736,Baked Potato-Train (148),0.9518280622518652,0.9070309552421156,0.9368528131816607,0.9080017281229058
Baked Potato-Train (149),324.1113511029391,479.4233756247562,272.152083333333,530.3518954248343,Baked Potato-Train (149),10.52057291666592,13.15126489811625,8.575367647058345,14.106420607458709,Baked Potato-Train (149),0.29366202882858683,0.2490057088992828,0.46841352188260693,0.2389844883582278,Baked Potato-Train (149),12.76876580747802,13.171209732691716,12.117173198990042,13.232364466162228,Baked Potato-Train (149),0.0004940300765105367,0.0003465994875835914,0.0009429807270641099,0.0003526067000817862,Baked Potato-Train (149),0.022226787363686565,0.018617182589844024,0.030707991257392757,0.018777824689824595,Baked Potato-Train (149),0.951787060564574,0.9286401423795637,0.9595073847364075,0.9210593741252471
Baked Potato-Train (15),201.17395833333066,373.6034448289124,215.50240502450703,345.97956170703685,Baked Potato-Train (15),8.17401960784298,11.469004229142728,7.624280024509573,11.13699346405242,Baked Potato-Train (15),0.3233194946702382,0.25569157016155514,0.4698875037704412,0.26416361868814525,Baked Potato-Train (15),12.578871224469346,13.116688707960183,12.124994839714184,13.054355768682605,Baked Potato-Train (15),0.0006370973275377858,0.0004611307779325404,0.0009994035168640065,0.0004914716946325763,Baked Potato-Train (15),0.025240786983328906,0.02147395580540624,0.03161334396839421,0.02216916089148564,Baked Potato-Train (15),0.9766593015280809,0.9566088748924444,0.9749811047057608,0.9598174577122679
Baked Potato-Train (150),846.2477328431193,1758.0075201845048,1198.1308670342944,1797.1711034217078,Baked Potato-Train (150),11.151041666664566,19.78049980776662,15.841681985291187,20.00668973471758,Baked Potato-Train (150),0.47496549633800816,0.21097680828151189,0.25353213682113385,0.22253699087765005,Baked Potato-Train (150),12.398137849490356,13.679841891447861,13.331145044722268,13.67268602064129,Baked Potato-Train (150),0.0008577395347117095,0.00022244873433915715,0.00031441647105380147,0.00023510479585159408,Baked Potato-Train (150),0.029287190625113046,0.014914715362324457,0.017731792663287078,0.015333127399574886,Baked Potato-Train (150),0.9298128157268866,0.8541304932742153,0.9004909039151958,0.8508811551595872
Baked Potato-Train (151),548.1587469362717,1030.962491349453,711.4383118872331,887.5260438292701,Baked Potato-Train (151),13.416528799015952,22.168765859285084,18.185186887252858,20.082445213379398,Baked Potato-Train (151),0.3785222445682019,0.1325132629239222,0.15374687689814326,0.14440241290533418,Baked Potato-Train (151),13.188516507965446,14.399418192987437,14.07132773688184,14.27091264552466,Baked Potato-Train (151),0.00038586597083303304,6.375899252660787e-05,7.986969967981063e-05,6.993684297037149e-05,Baked Potato-Train (151),0.019643471455754277,0.007984922825338255,0.008936984932280609,0.008362825059175367,Baked Potato-Train (151),0.935134899650955,0.8780395254265324,0.9158615221680959,0.8950052112521181
Baked Potato-Train (152),592.1813112744987,1017.8378162245103,643.1185968137169,884.0233602460448,Baked Potato-Train (152),13.843045343135962,19.672433679354224,14.535753676469158,18.575240292195467,Baked Potato-Train (152),0.30547902730295606,0.18160195908383214,0.2959572990952954,0.18352645956952585,Baked Potato-Train (152),13.011458327652583,13.673793669108234,13.076609167459768,13.626772887905174,Baked Potato-Train (152),0.00034662958751591937,0.0001501088881172932,0.0003351813304978854,0.00015193068173436383,Baked Potato-Train (152),0.01861799096347185,0.012251893246241301,0.0183079581192957,0.01232601645846556,Baked Potato-Train (152),0.8875533938549595,0.8069273610847241,0.8779222638793732,0.8323104893945366
Baked Potato-Train (153),247.76783088234646,493.5762399077275,355.84851409313404,470.86354479046497,Baked Potato-Train (153),6.941973039214727,11.38794309880791,9.290088848037712,11.229926951172361,Baked Potato-Train (153),0.5017881520713785,0.3549629795324998,0.42253406175509745,0.33620375976173317,Baked Potato-Train (153),11.640927993964779,12.523471820483337,12.118554346558359,12.579305967807251,Baked Potato-Train (153),0.0015608126747750264,0.0008377144152849264,0.0011457944970459076,0.0007406999437267276,Baked Potato-Train (153),0.03950712182347667,0.028943296551791165,0.03384958636447287,0.027215803198265665,Baked Potato-Train (153),0.9620370010503776,0.924355990537983,0.9454579662026039,0.9278399673483049
Baked Potato-Train (154),123.25373774509761,169.39526336024772,83.4360906862734,198.7683660130736,Baked Potato-Train (154),5.411213235294044,6.854548250672893,4.005300245098087,7.2038600538255,Baked Potato-Train (154),0.4463003633378664,0.3780599782915528,0.5725367532808766,0.37180624772403387,Baked Potato-Train (154),11.323129262279226,11.776518532277562,10.819657955068779,11.832681901436809,Baked Potato-Train (154),0.002303301244000204,0.0016114723568449777,0.00288486127255743,0.0015059477464158125,Baked Potato-Train (154),0.047992720739714306,0.040143148317551995,0.05371090459634272,0.03880654257230103,Baked Potato-Train (154),0.9769543046441143,0.9683757635551946,0.9844256307886002,0.9628919945100433
